,Address,ADDRESBR,STALPBR,ZIPBR,x,y,STATE,GEOID,BLOCK,TRACT
2999,"990 Essington Rd., IL 60435",990 Essington Rd.,IL,60435,-88.16072,41.53969,NS,17,1018,883208
3000,"One Mid America Plaza, Suite 140, IL 60181","One Mid America Plaza, Suite 140",IL,60181,,,,,,
3001,"3814 West Elm Street, IL 60050",3814 West Elm Street,IL,60050,-88.27185,42.344967,NS,17,2046,870604
3002,"660 East State Road, IL 60042",660 East State Road,IL,60042,-88.18765,42.2686,RD,17,2089,864203
3003,"9705 Prairie Ridge Road, IL 60071",9705 Prairie Ridge Road,IL,60071,-88.30547,42.467358,NS,17,1057,870104
3004,"100-08 North Congress Street, IL 62681",100-08 North Congress Street,IL,62681,,,,,,
3005,"1001 South Neil Street, IL 61824",1001 South Neil Street,IL,61824,,,,,,
3006,"1401 North Dirksen Parkway, IL 62702",1401 North Dirksen Parkway,IL,62702,-89.60537,39.817616,NS,17,3012,000600
3007,"1508 Ft. Jesse Road, IL 61761",1508 Ft. Jesse Road,IL,61761,-88.95935,40.517715,NS,17,1007,000504
3008,"1661 East Jackson Street, IL 61455",1661 East Jackson Street,IL,61455,-90.6488,40.4586,NS,17,4004,010700
3009,"2434 Village Green Place, IL 61822",2434 Village Green Place,IL,61822,,,,,,
3010,"3001 South Sixth Street, IL 62703",3001 South Sixth Street,IL,62703,-89.648315,39.76123,NS,17,2020,002700
3011,"3050 West Wabash Avenue, IL 62704",3050 West Wabash Avenue,IL,62704,-89.71117,39.7627,NS,17,4033,002900
3012,"470 North Main Plaza, IL 62629",470 North Main Plaza,IL,62629,,,,,,
3013,"525 N. Fourth Street, IL 62702",525 N. Fourth Street,IL,62702,-89.65058,39.806458,NS,17,1034,000900
3014,"100 East Dakota Street, IL 61362",100 East Dakota Street,IL,61362,-89.19974,41.32765,NS,17,3088,965100
3015,"100 South Cummings Lane, IL 61571",100 South Cummings Lane,IL,61571,-89.44562,40.70488,NS,17,4000,022200
3016,"105 N. Menard, IL 61548",105 N. Menard,IL,61548,-89.36323,40.790546,NS,17,1048,030400
3017,"108 North Main Street, IL 61530",108 North Main Street,IL,61530,-89.27286,40.721542,NS,17,4109,030601
3018,"1101 W Windsor Road, IL 61821",1101 W Windsor Road,IL,61821,-88.26268,40.08363,NS,17,2002,001302
3019,"11500 E. Route 34, IL 60545",11500 E. Route 34,IL,60545,,,,,,
3020,"116 South Main Street, IL 61755",116 South Main Street,IL,61755,-89.3592,40.537197,NS,17,3052,021701
3021,"12101 Regency Square Parkway, IL 60142",12101 Regency Square Parkway,IL,60142,-88.43299,42.14843,NS,17,1009,850704
3022,"124 South Main Street, IL 60178",124 South Main Street,IL,60178,-88.68469,41.98772,NS,17,2003,000600
3023,"128 South Depot Street, IL 60552",128 South Depot Street,IL,60552,-88.68262,41.633423,NS,17,2037,001900
3024,"130 North Church Street, IL 60936",130 North Church Street,IL,60936,-88.37373,40.465374,NS,17,3000,962000
3025,"130 South Main Street, IL 61571",130 South Main Street,IL,61571,-89.40692,40.702377,NS,17,2011,022200
3026,"14901 S. Route 59, IL 60544",14901 S. Route 59,IL,60544,-88.20231,41.6124,RTE,17,2020,880411
3027,"1575 Ogden Avenue, IL 60503",1575 Ogden Avenue,IL,60503,-88.27952,41.720116,NS,17,2003,890104
3028,"1725 Fort Jesse Road, IL 61761",1725 Fort Jesse Road,IL,61761,-88.9501,40.51772,NS,17,1023,000504
3029,"179 East Courtland Street, IL 61550",179 East Courtland Street,IL,61550,-89.4554,40.628616,NS,17,2005,021603
3030,"1821 South Main Street, IL 61530",1821 South Main Street,IL,61530,,,,,,
3031,"1985 Dekalb Avenue, IL 60178",1985 Dekalb Avenue,IL,60178,-88.71915,41.966606,NS,17,1032,000500
3032,"200 East Church Street, IL 60548",200 East Church Street,IL,60548,-88.6191,41.64439,NS,17,2018,002100
3033,"200 West College Avenue, IL 61761",200 West College Avenue,IL,61761,,,,,,
3034,"205 North Main Street, IL 61702",205 North Main Street,IL,61702,,,,,,
3035,"207 West Washington Street, IL 61725",207 West Washington Street,IL,61725,-89.13526,40.582222,NS,17,2044,005202
3036,"21 Gletty Road, IL 60548",21 Gletty Road,IL,60548,-88.64099,41.631947,NS,17,1022,002100
3037,"2101 North Main Street, IL 61356",2101 North Main Street,IL,61356,,,,,,
3038,"2101 West Springfield Road, IL 61821",2101 West Springfield Road,IL,61821,-88.28312,40.112892,NS,17,5001,001201
3039,"2111 East Oakland Avenue, Suite A, IL 61701","2111 East Oakland Avenue, Suite A",IL,61701,-88.96245,40.473827,NS,17,1003,005800
3040,"223 South Main Street, IL 61550",223 South Main Street,IL,61550,,,,,,
3041,"2231 West Market Street, IL 61704",2231 West Market Street,IL,61704,,,,,,
3042,"321 West Golf Road, IL 60196",321 West Golf Road,IL,60196,,,,,,
3043,"327 West Main Street, IL 60135",327 West Main Street,IL,60135,,,,,,
3044,"333 South Main Street, IL 61842",333 South Main Street,IL,61842,,,,,,
3045,"3400 Court Street, IL 61554",3400 Court Street,IL,61554,-89.597565,40.542957,NS,17,2012,021702
3046,"3501 West War Memorial Drive, IL 61615",3501 West War Memorial Drive,IL,61615,-89.6489,40.768986,NS,17,2015,003104
3047,"36044 North Brookside Drive, IL 60031",36044 North Brookside Drive,IL,60031,-87.977356,42.386456,NS,17,2026,861604
3048,"379 Old Germantown Road, IL 61548",379 Old Germantown Road,IL,61548,-89.472336,40.7646,NS,17,1020,030501
3049,"401 North Hershey Road, IL 61702",401 North Hershey Road,IL,61702,,,,,,
3050,"401 West Main Street, IL 61753",401 West Main Street,IL,61753,-88.78462,40.641537,NS,17,6016,005700
3051,"418 Locust Street, IL 61734",418 Locust Street,IL,61734,-89.547134,40.37221,NS,17,5062,021900
3052,"430 East Mississippi Ave, IL 60421",430 East Mississippi Ave,IL,60421,-88.10681,41.404137,NS,17,1055,883307
3053,"4456 Wolf Road, IL 60558",4456 Wolf Road,IL,60558,-87.89863,41.80862,NS,17,4016,819801
3054,"485 Lake Street, IL 60002",485 Lake Street,IL,60002,-88.10036,42.477222,NS,17,3038,860806
3055,"500 Bob Blair Road, IL 60447",500 Bob Blair Road,IL,60447,-88.2725,41.457058,NS,17,3034,000102
3056,"501 West Walnut Street, IL 61348",501 West Walnut Street,IL,61348,,,,,,
3057,"5650 Canton Farm Road, IL 60586",5650 Canton Farm Road,IL,60586,,,,,,
3058,"602 South Vine Street, IL 61801",602 South Vine Street,IL,61801,-88.20488,40.10838,NS,17,5010,005500
3059,"606 South Main Street, IL 61356",606 South Main Street,IL,61356,,,,,,
3060,"700 West Jefferson Street, IL 60431",700 West Jefferson Street,IL,60431,,,,,,
3061,"703 Third Street, IL 61537",703 Third Street,IL,61537,-89.35815,41.110847,NS,17,3003,961200
3062,"801 E. Cemetery Avenue, IL 61726",801 E. Cemetery Avenue,IL,61726,-88.71294,40.741653,NS,17,1048,005700
3063,"819 Warner Street, IL 60140",819 Warner Street,IL,60140,-88.52476,42.09137,NS,17,1056,850705
3064,"9010 N. Allen Road, IL 61615",9010 N. Allen Road,IL,61615,-89.63101,40.796726,NS,17,2040,003403
3065,"913 South Fourth Street, IL 60115",913 South Fourth Street,IL,60115,-88.75347,41.919735,NS,17,2001,001400
3066,"925 Shooting Park Road, IL 61354",925 Shooting Park Road,IL,61354,-89.11766,41.338543,NS,17,1028,963000
3067,"99 North Elm Street, IL 61738",99 North Elm Street,IL,61738,-89.01795,40.739315,NS,17,3146,030700
3068,"Route 71 And Union Street, IL 60541",Route 71 And Union Street,IL,60541,,,,,,
3069,"100 East Washington Street, IL 62531",100 East Washington Street,IL,62531,-89.38856,39.6572,NS,17,3070,958100
3070,"10 N Martingale Rd, IL 60173",10 N Martingale Rd,IL,60173,-88.03186,42.02624,NS,17,3010,804609
3071,"10 South Madison Street, IL 60543",10 South Madison Street,IL,60543,-88.351425,41.683117,NS,17,1022,890106
3072,"100 Green Bay Road, IL 60093",100 Green Bay Road,IL,60093,-87.72406,42.09377,NS,17,1020,800500
3073,"1001 Lake Street, IL 60301",1001 Lake Street,IL,60301,-87.800865,41.888653,NS,17,2005,812301
3074,"111 West Church Street, IL 60048",111 West Church Street,IL,60048,-87.954544,42.28682,NS,17,2016,863604
3075,"1110 West 35th Street, IL 60609",1110 West 35th Street,IL,60609,,,,,,
3076,"11157 South Ewing Avenue, IL 60617",11157 South Ewing Avenue,IL,60617,-87.53527,41.692215,NS,17,1016,520500
3077,"1244 W. Grand Ave., IL 60622",1244 W. Grand Ave.,IL,60622,,,,,,
3078,"12701 South Harlem Avenue, IL 60463",12701 South Harlem Avenue,IL,60463,-87.79629,41.66051,NS,17,2013,823604
3079,"1362 West Belmont Avenue, IL 60657",1362 West Belmont Avenue,IL,60657,,,,,,
3080,"1555 North Damen Avenue, IL 60622",1555 North Damen Avenue,IL,60622,-87.677444,41.909927,NS,17,1004,241400
3081,"1561 North Wells, IL 60610",1561 North Wells,IL,60610,-87.634674,41.910275,NS,17,4003,080300
3082,"16700 South Oak Park Avenue, IL 60477",16700 South Oak Park Avenue,IL,60477,-87.7848,41.587692,NS,17,3002,825303
3083,"180 N Lasalle Street, Suite 300, IL 60601","180 N Lasalle Street, Suite 300",IL,60601,-87.63244,41.885372,NS,17,1034,839100
3084,"1800 S Halsted St, IL 60608",1800 S Halsted St,IL,60608,-87.64666,41.85808,NS,17,1006,310300
3085,"1947 West 35th Street, IL 60609",1947 West 35th Street,IL,60609,-87.67441,41.830395,NS,17,1003,590600
3086,"2 West Elm Street, IL 60610",2 West Elm Street,IL,60610,-87.62869,41.903183,NS,17,3000,081100
3087,"2000 North Halsted Street, IL 60614",2000 North Halsted Street,IL,60614,-87.64852,41.918327,NS,17,1013,071100
3088,"2000 West Division Street, IL 60622",2000 West Division Street,IL,60622,,,,,,
3089,"2201 West Cermak Road, IL 60608",2201 West Cermak Road,IL,60608,-87.68084,41.852093,NS,17,1001,841300
3090,"2925 Central Street, IL 60201",2925 Central Street,IL,60201,-87.7156,42.064472,NS,17,2024,808900
3091,"2935 West Peterson Avenue, IL 60659",2935 West Peterson Avenue,IL,60659,-87.7035,41.990414,NS,17,1001,020701
3092,"300 Park Boulevard, Suite 175, IL 60143","300 Park Boulevard, Suite 175",IL,60143,-88.02107,41.987965,NS,17,2021,840201
3093,"3180 North Broadway Avenue, IL 60657",3180 North Broadway Avenue,IL,60657,-87.6444,41.93977,NS,17,2000,063100
3094,"3200 West Touhy Avenue, IL 60645",3200 West Touhy Avenue,IL,60645,-87.71047,42.011852,NS,17,3046,807600
3095,"3245 West Lake Avenue, IL 60091",3245 West Lake Avenue,IL,60091,-87.755974,42.079494,NS,17,3001,800900
3096,"3322 South Oak Park Avenue, IL 60402",3322 South Oak Park Avenue,IL,60402,-87.79279,41.831795,NS,17,2007,815400
3097,"3401 North Western Avenue, IL 60618",3401 North Western Avenue,IL,60618,-87.68815,41.94314,NS,17,1020,050900
3098,"3555 N. Harlem Ave., IL 60634",3555 N. Harlem Ave.,IL,60634,-87.806984,41.94485,NS,17,6002,171000
3099,"3636 West 26th Street, IL 60623",3636 West 26th Street,IL,60623,,,,,,
3100,"3639 North Broadway Ave, IL 60613",3639 North Broadway Ave,IL,60613,-87.647896,41.948402,NS,17,4000,060900
3101,"379 South River Road, IL 60016",379 South River Road,IL,60016,,,,,,
3102,"4007 Dempster Street, IL 60076",4007 Dempster Street,IL,60076,-87.728096,42.04076,NS,17,5001,807200
3103,"445 North Wells Street, IL 60610",445 North Wells Street,IL,60610,,,,,,
3104,"4658 South Kedzie Avenue, IL 60632",4658 South Kedzie Avenue,IL,60632,-87.704025,41.809155,NS,17,3000,580400
3105,"4660 North Harlem Avenue, IL 60706",4660 North Harlem Avenue,IL,60706,-87.80719,41.96504,NS,17,1014,810502
3106,"47 West Polk Street, IL 60605",47 West Polk Street,IL,60605,-87.62936,41.872272,NS,17,3002,839000
3107,"4701 N. Clark St., IL 60640",4701 N. Clark St.,IL,60640,-87.66713,41.967148,NS,17,1009,031700
3108,"4970 South Archer Avenue, IL 60632",4970 South Archer Avenue,IL,60632,-87.72242,41.80294,NS,17,2017,570400
3109,"520 Main Street, IL 60201",520 Main Street,IL,60201,,,,,,
3110,"5241 North Western Avenue, IL 60625",5241 North Western Avenue,IL,60625,,,,,,
3111,"5342 North Broadway, IL 60640",5342 North Broadway,IL,60640,-87.65996,41.979282,NS,17,3000,030800
3112,"535 Ogden Avenue, IL 60515",535 Ogden Avenue,IL,60515,-87.99879,41.809456,NS,17,3003,844801
3113,"5400 W. 95th St., IL 60453",5400 W. 95th St.,IL,60453,-87.75605,41.719814,NS,17,4016,822500
3114,"55 Shuman Blvd Suite #100, IL 60563",55 Shuman Blvd Suite #100,IL,60563,-88.150185,41.803345,NS,17,2009,846405
3115,"5915 West 35th Street, IL 60804",5915 West 35th Street,IL,60804,-87.77145,41.82896,NS,17,2000,814500
3116,"6257 South Austin Avenue, IL 60638",6257 South Austin Avenue,IL,60638,-87.77151,41.778282,NS,17,5017,640300
3117,"6400 West 79th Street, IL 60459",6400 West 79th Street,IL,60459,,,,,,
3118,"6859 West Archer Avenue, IL 60638",6859 West Archer Avenue,IL,60638,-87.79331,41.792118,NS,17,4001,561000
3119,"6945 North Clark Street, IL 60626",6945 North Clark Street,IL,60626,-87.67373,42.008007,NS,17,2003,010702
3120,"7050 North Western Avenue, IL 60645",7050 North Western Avenue,IL,60645,-87.69021,42.010185,NS,17,3004,020302
3121,"742 West Diversey Parkway, IL 60614",742 West Diversey Parkway,IL,60614,-87.64784,41.93275,NS,17,1005,063400
3122,"7455 West Grand Avenue, IL 60707",7455 West Grand Avenue,IL,60707,-87.81302,41.925056,NS,17,2002,810702
3123,"7460 West Irving Park Road, IL 60706",7460 West Irving Park Road,IL,60706,-87.81375,41.95262,NS,17,5010,810502
3124,"7751 Lake Street, IL 60305",7751 Lake Street,IL,60305,-87.81821,41.888264,NS,17,3014,812000
3125,"8001 West 183rd Street, IL 60477",8001 West 183rd Street,IL,60477,,,,,,
3126,"810 S Oak Park Avenue, IL 60304",810 S Oak Park Avenue,IL,60304,-87.794044,41.874035,NS,17,3022,812900
3127,"820 Church Street, IL 60201",820 Church Street,IL,60201,,,,,,
3128,"8400 Skokie Boulevard, IL 60077",8400 Skokie Boulevard,IL,60077,-87.74728,42.034485,NS,17,1020,807300
3129,"8601 South Harlem Avenue, IL 60455",8601 South Harlem Avenue,IL,60455,,,,,,
3130,"9504 South Roberts Road, IL 60457",9504 South Roberts Road,IL,60457,-87.81789,41.71834,NS,17,1000,823702
3131,"1100 Ralston Road, IL 61115",1100 Ralston Road,IL,61115,-89.03711,42.369045,NS,17,3007,003805
3132,"125 Phelps Avenue, IL 61108",125 Phelps Avenue,IL,61108,-89.00472,42.265766,NS,17,1003,000502
3133,"3106 North Rockton Avenue, IL 61101",3106 North Rockton Avenue,IL,61101,,,,,,
3134,"4402 Peak Drive, IL 61111",4402 Peak Drive,IL,61111,,,,,,
3135,"5305 North Second Street, IL 61111",5305 North Second Street,IL,61111,-89.057686,42.30892,NS,17,2015,000300
3136,"1333 Douglas Avenue, IL 60538",1333 Douglas Avenue,IL,60538,-88.32005,41.729656,NS,17,3023,854002
3137,"7610 Roosevelt Road, IL 60130",7610 Roosevelt Road,IL,60130,-87.814186,41.864796,NS,17,4021,816100
3138,"2000 South Banker Street, IL 62401",2000 South Banker Street,IL,62401,-88.547,39.102573,NS,17,3019,950600
3139,"806 North Keller Drive, IL 62401",806 North Keller Drive,IL,62401,-88.559296,39.128384,NS,17,2027,950700
3140,"One Heritage Plaza, IL 60914",One Heritage Plaza,IL,60914,,,,,,
3141,"1535 Schaumburg Road, IL 60194",1535 Schaumburg Road,IL,60194,-88.11755,42.025894,NS,17,1003,804805
3142,"15980 S. Parker Road, IL 60491",15980 S. Parker Road,IL,60491,-87.949234,41.597958,NS,17,2000,881007
3143,"3323 North Clark Street, IL 60657",3323 North Clark Street,IL,60657,-87.65252,41.942245,NS,17,3001,062100
3144,"3824 York Road, IL 60523",3824 York Road,IL,60523,-87.92733,41.819386,NS,17,2062,844601
3145,"6053 West 79th Street, IL 60459",6053 West 79th Street,IL,60459,-87.77299,41.748585,NS,17,2002,821002
3146,"6734 Joliet Road, IL 60525",6734 Joliet Road,IL,60525,-87.8956,41.76663,NS,17,1028,820204
3147,"7380 S. Route 83, IL 60561",7380 S. Route 83,IL,60561,,,,,,
3148,"1021 North Galena Avenue, IL 61021",1021 North Galena Avenue,IL,61021,,,,,,
3149,"1310 Seventeenth Street, IL 61252",1310 Seventeenth Street,IL,61252,-90.14761,41.868885,NS,17,1045,000500
3150,"1801 First Avenue, IL 61071",1801 First Avenue,IL,61071,-89.689354,41.764988,NS,17,3015,001700
3151,"220 East Main Street, IL 61270",220 East Main Street,IL,61270,,,,,,
3152,"3210 East Lincolnway, IL 61081",3210 East Lincolnway,IL,61081,-89.735725,41.792366,NS,17,4015,001000
3153,"117 East Main Street, IL 61745",117 East Main Street,IL,61745,,,,,,
3154,"204 North Prospect Road, IL 61704",204 North Prospect Road,IL,61704,-88.95039,40.480835,NS,17,1018,001103
3155,"1151 East Butterfield Road, IL 60187",1151 East Butterfield Road,IL,60187,,,,,,
3156,"5757 N. Milwaukee Ave., IL 60646",5757 N. Milwaukee Ave.,IL,60646,-87.777435,41.986305,NS,17,3005,110100
3157,"7757 West Devon Avenue, IL 60631",7757 West Devon Avenue,IL,60631,-87.82084,41.996864,NS,17,1001,100400
3158,"700 Colombia Centre, IL 62236",700 Colombia Centre,IL,62236,,,,,,
3159,"2101 South Neil, IL 61820",2101 South Neil,IL,61820,-88.24597,40.089615,NS,17,1020,001301
3160,"10 Landover Parkway, IL 60047",10 Landover Parkway,IL,60047,-88.06555,42.221916,NS,17,1056,864407
3161,"1100 South Rand Road, IL 60047",1100 South Rand Road,IL,60047,-88.079475,42.180405,NS,17,2041,864409
3162,"1900 West State Street, IL 60134",1900 West State Street,IL,60134,,,,,,
3163,"2225 South Wolf Road, IL 60162",2225 South Wolf Road,IL,60162,-87.90134,41.847626,NS,17,2013,818500
3164,"2805 Butterfield Road, IL 60523",2805 Butterfield Road,IL,60523,-87.98628,41.8448,NS,17,1007,844402
3165,"305 West Saint Charles Road, IL 60181",305 West Saint Charles Road,IL,60181,,,,,,
3166,"520 Crescent Boulevard, IL 60137",520 Crescent Boulevard,IL,60137,-88.06605,41.87643,NS,17,1016,842200
3167,"539 Spring Road, IL 60126",539 Spring Road,IL,60126,-87.94964,41.88441,NS,17,2001,843900
3168,"5465 South La Grange Road, IL 60525",5465 South La Grange Road,IL,60525,,,,,,
3169,"6111 West Dempster Avenue, IL 60053",6111 West Dempster Avenue,IL,60053,,,,,,
3170,"837 South Westmore Avenue, IL 60148",837 South Westmore Avenue,IL,60148,,,,,,
3171,"10360 South Roberts Road, IL 60465",10360 South Roberts Road,IL,60465,-87.81728,41.702946,NS,17,1002,823803
3172,"11901 Southwest Highway, IL 60464",11901 Southwest Highway,IL,60464,,,,,,
3173,"15901 Central Avenue, IL 60452",15901 Central Avenue,IL,60452,-87.75599,41.602844,NS,17,3018,825000
3174,"123 West Elm Street, IL 62664",123 West Elm Street,IL,62664,,,,,,
3175,"1010 West North Avenue, IL 62839",1010 West North Avenue,IL,62839,-88.500206,38.667282,NS,17,1075,972100
3176,"1478 North Worthey Street, IL 62839",1478 North Worthey Street,IL,62839,,,,,,
3177,"330 North Rt 45, IL 62858",330 North Rt 45,IL,62858,,,,,,
3178,"3536 Dempster Street, IL 60076",3536 Dempster Street,IL,60076,-87.717155,42.04085,NS,17,2035,807100
3179,"6676 North Lincoln Avenue, IL 60712",6676 North Lincoln Avenue,IL,60712,-87.72625,42.001995,NS,17,4012,808002
3180,"227 West Monroe Street, Suite 1550, IL 60606","227 West Monroe Street, Suite 1550",IL,60606,-87.634254,41.88065,NS,17,2000,839100
3181,"804 South Sangamon Avenue, IL 60936",804 South Sangamon Avenue,IL,60936,-88.37531,40.45588,NS,17,4029,962000
3182,"10 Southland Drive, IL 62521",10 Southland Drive,IL,62521,-88.96019,39.82189,NS,17,1014,001400
3183,"1401 West Hickory Point Drive, IL 62535",1401 West Hickory Point Drive,IL,62535,-88.95619,39.914814,NS,17,1051,002901
3184,"1880 South Mt Zion Road, IL 62521",1880 South Mt Zion Road,IL,62521,-88.87824,39.820107,NS,17,1017,002300
3185,"202 West Park Avenue, IL 61820",202 West Park Avenue,IL,61820,-88.24533,40.117294,NS,17,1006,011001
3186,"225 North Water Street, IL 62523",225 North Water Street,IL,62523,-88.954475,39.84291,NS,17,1063,003100
3187,"3131 West Wabash Avenue, IL 62704",3131 West Wabash Avenue,IL,62704,-89.71295,39.761757,NS,17,1027,002002
3188,"4440 North Prospect Suite A, IL 61616",4440 North Prospect Suite A,IL,61616,-89.57409,40.741646,NS,17,3041,004200
3189,"4666 E Faries Pkwy, IL 62526",4666 E Faries Pkwy,IL,62526,,,,,,
3190,"510 Main Street, IL 61375",510 Main Street,IL,61375,-89.225716,41.03604,NS,17,2078,961100
3191,"3316 Thompson Road, IL 60097",3316 Thompson Road,IL,60097,-88.37018,42.375023,NS,17,2023,870404
3192,"3503 North Chapel Hill Road, IL 60050",3503 North Chapel Hill Road,IL,60050,,,,,,
3193,"500 Route 120, IL 60050",500 Route 120,IL,60050,,,,,,
3194,"58 N. Ayer St., IL 60033",58 N. Ayer St.,IL,60033,-88.614555,42.42117,NS,17,3002,870302
3195,"7500 Meyer Road, IL 60081",7500 Meyer Road,IL,60081,-88.23777,42.43663,NS,17,2052,870105
3196,"7526 Hancock Drive, IL 60097",7526 Hancock Drive,IL,60097,-88.343834,42.38556,NS,17,2014,870502
